#instance	size lb[cc] ip[cc] apx[cc] runtime(ip)[cc] runtime(apx)[cc]   lb[t] ip[t] apx[t] runtime(ip)[t] runtime(apx)[t]
gg_ip_size775_type2b_105.csv	775	7782.0	7782.0	7788.0	9.173	0.071	7788.0	7788.0	7998.0	210.782	0.116
gg_ip_size151_type2b_106.csv	151	1996.0	1996.0	1996.0	0.062	0.01	1996.0	1996.0	2098.0	0.307	0.013
gg_ip_size851_type2b_107.csv	851	8552.52	8560.0	8592.0	900.127	0.087	8552.6	8876.0	8900.0	900.525	0.136
gg_ip_size852_type2b_108.csv	852	6910.0	6910.0	6952.0	16.08	0.082	6914.0	6914.0	6956.0	49.368	0.112
gg_ip_size972_type2b_109.csv	972	6691.0	6774.0	6804.0	902.595	0.119	6692.0	6774.0	6908.0	902.786	0.138
gg_ip_size750_type2b_110.csv	750	6018.0	6018.0	6024.0	21.422	0.077	6018.0	6018.0	6128.0	61.604	0.096
gg_ip_size560_type2b_111.csv	560	5848.0	5848.0	5868.0	48.202	0.056	5854.0	5854.0	5870.0	631.198	0.064
gg_ip_size353_type2b_112.csv	353	3752.0	3752.0	3764.0	0.416	0.024	3754.0	3754.0	3868.0	0.856	0.033
gg_ip_size654_type2b_113.csv	654	6820.0	6820.0	6914.0	7.535	0.061	6918.0	6918.0	7016.0	259.143	0.075
gg_ip_size250_type2b_114.csv	250	2898.0	2898.0	2904.0	0.288	0.017	2910.0	2910.0	3106.0	0.937	0.023
gg_ip_size250_type2b_115.csv	250	3210.0	3210.0	3210.0	0.461	0.029	3210.0	3210.0	3214.0	1.443	0.054
gg_ip_size354_type2b_116.csv	354	3830.0	3830.0	3852.0	1.374	0.028	3842.0	3842.0	3952.0	3.264	0.034
gg_ip_size158_type2b_117.csv	158	2808.0	2808.0	2808.0	0.063	0.01	2810.0	2810.0	2812.0	0.231	0.012
gg_ip_size350_type2b_118.csv	350	4528.0	4528.0	4528.0	0.668	0.025	4532.0	4532.0	4534.0	2.582	0.033
gg_ip_size861_type2b_119.csv	861	7734.0	7734.0	7772.0	1.657	0.085	7736.0	7736.0	7776.0	9.11	0.106
gg_ip_size352_type2b_120.csv	352	4212.0	4212.0	4216.0	2.74	0.025	4212.0	4212.0	4220.0	6.871	0.031
gg_ip_size257_type2b_121.csv	257	3418.0	3418.0	3422.0	0.603	0.02	3420.0	3420.0	3424.0	3.199	0.023
gg_ip_size163_type2b_122.csv	163	2084.0	2084.0	2090.0	1.506	0.011	2084.0	2084.0	2296.0	1.486	0.016
gg_ip_size769_type2b_123.csv	769	7098.0	7098.0	7108.0	14.942	0.075	7204.0	7304.0	7414.0	901.0	0.111
gg_ip_size655_type2b_124.csv	655	6084.0	6084.0	6186.0	2.919	0.066	6084.0	6084.0	6190.0	13.425	0.081
gg_ip_size559_type2b_125.csv	559	4680.0	4680.0	4696.0	22.402	0.054	4682.0	4682.0	4800.0	69.655	0.065
gg_ip_size460_type2b_126.csv	460	4626.0	4642.0	4652.0	901.366	0.043	4626.0	4744.0	4752.0	902.325	0.049
gg_ip_size461_type2b_127.csv	461	4374.0	4374.0	4468.0	2.071	0.045	4398.0	4398.0	4768.0	227.714	0.059
gg_ip_size754_type2b_128.csv	754	6792.0	6792.0	6830.0	40.869	0.066	6792.0	6792.0	6932.0	497.305	0.089
gg_ip_size650_type2b_129.csv	650	5806.0	5806.0	5828.0	97.114	0.065	5806.0	5806.0	5828.0	900.33	0.07
gg_ip_size755_type2b_130.csv	755	5244.0	5244.0	5322.0	6.994	0.1	5244.0	5244.0	5326.0	27.609	0.118
gg_ip_size959_type2b_131.csv	959	7952.0	7952.0	7960.0	2.501	0.088	7952.0	7952.0	7964.0	7.247	0.11
gg_ip_size567_type2b_132.csv	567	4564.0	4564.0	4672.0	2.313	0.045	4574.0	4574.0	4772.0	7.37	0.053
gg_ip_size653_type2b_133.csv	653	6482.6	6704.0	6896.0	2.201	0.058	6704.0	6704.0	7006.0	7.968	0.092
gg_ip_size165_type2b_134.csv	165	2176.0	2176.0	2182.0	0.097	0.011	2176.0	2176.0	2186.0	0.117	0.013
gg_ip_size756_type2b_135.csv	756	7124.0	7124.0	7232.0	6.447	0.078	7144.0	7246.0	7536.0	900.197	0.109
gg_ip_size658_type2b_136.csv	658	4876.0	4876.0	4878.0	0.245	0.055	4900.0	4900.0	5386.0	1.54	0.087
gg_ip_size156_type2b_137.csv	156	1976.0	1976.0	1982.0	0.954	0.012	1976.0	1976.0	2084.0	5.482	0.015
gg_ip_size451_type2b_138.csv	451	4056.0	4056.0	4100.0	3.935	0.043	4056.0	4056.0	4304.0	11.516	0.058
gg_ip_size554_type2b_139.csv	554	5888.0	5888.0	6004.0	10.566	0.052	6080.0	6080.0	6306.0	406.307	0.067
gg_ip_size359_type2b_140.csv	359	3872.0	3872.0	3878.0	0.184	0.025	3874.0	3874.0	3880.0	0.63	0.029
gg_ip_size150_type2b_141.csv	150	1874.0	1874.0	1876.0	0.049	0.009	1874.0	1874.0	1878.0	0.058	0.011
gg_ip_size761_type2b_142.csv	761	6764.0	6764.0	6782.0	66.335	0.071	6772.0	6772.0	6886.0	118.381	0.088
gg_ip_size153_type2b_143.csv	153	2398.0	2398.0	2400.0	0.169	0.012	2400.0	2400.0	2402.0	0.507	0.014
gg_ip_size550_type2b_144.csv	550	5030.0	5030.0	5042.0	12.813	0.099	5034.0	5034.0	5042.0	37.632	0.064
gg_ip_size568_type2b_145.csv	568	5008.0	5008.0	5026.0	1.777	0.057	5040.0	5040.0	5232.0	7.474	0.075
gg_ip_size654_type2b_146.csv	654	6210.0	6210.0	6210.0	9.586	0.059	6212.0	6212.0	6314.0	51.876	0.073
gg_ip_size863_type2b_147.csv	863	8050.0	8050.0	8126.0	106.232	0.096	8054.0	8154.0	8440.0	900.054	0.151
gg_ip_size353_type2b_148.csv	353	4016.0	4016.0	4018.0	367.436	0.027	4118.0	4118.0	4222.0	900.83	0.034
gg_ip_size861_type2b_149.csv	861	7364.0	7364.0	7494.0	25.427	0.092	7370.0	7370.0	7602.0	68.395	0.126
gg_ip_size965_type2b_150.csv	965	7178.0	7178.0	7402.0	7.702	0.137	7178.0	7178.0	7512.0	52.579	0.196
gg_ip_size972_type2b_151.csv	972	7924.0	7924.0	7958.0	18.114	0.106	7936.0	8036.0	8058.0	900.417	0.116
gg_ip_size859_type2b_152.csv	859	6400.0	6400.0	6474.0	6.031	0.092	6400.0	6400.0	6580.0	14.463	0.124
gg_ip_size356_type2b_153.csv	356	3312.0	3312.0	3396.0	0.251	0.064	3396.0	3396.0	3396.0	27.631	0.081
gg_ip_size253_type2b_154.csv	253	4300.12	4406.0	4406.0	901.643	0.02	4233.08	4412.0	4412.0	902.947	0.026
gg_ip_size452_type2b_155.csv	452	4925.0	4938.0	5026.0	900.059	0.097	4950.0	4950.0	5436.0	195.5	0.067
gg_ip_size154_type2b_156.csv	154	2070.0	2070.0	2078.0	0.358	0.012	2070.0	2070.0	2078.0	1.424	0.013
